#AgreementMakerLight Alignment File
#Source ontology:	http://purl.obolibrary.org/obo/doid.owl
#Target ontology:	http://purl.obolibrary.org/obo/TEMP
Source URI	Source Label	Target URI	Target Label	Similarity	Relationship	Status
http://purl.obolibrary.org/obo/DOID_12270	coloboma	http://purl.obolibrary.org/obo/MP_0005262	coloboma	0.8836	=
http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia	http://purl.obolibrary.org/obo/MP_0001585	hemolytic anemia	0.8836	=
http://purl.obolibrary.org/obo/DOID_1787	pericarditis	http://purl.obolibrary.org/obo/MP_0001857	pericarditis	0.8836	=
http://purl.obolibrary.org/obo/DOID_1770	toxic megacolon	http://purl.obolibrary.org/obo/MP_0002927	toxic megacolon	0.8836	=
http://purl.obolibrary.org/obo/DOID_4483	rhinitis	http://purl.obolibrary.org/obo/MP_0001867	rhinitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_11372	megacolon	http://purl.obolibrary.org/obo/MP_0002731	megacolon	0.8836	=
http://purl.obolibrary.org/obo/DOID_11002	iridoschisis	http://purl.obolibrary.org/obo/MP_0006234	iridoschisis	0.8836	=
http://purl.obolibrary.org/obo/DOID_0060180	colitis	http://purl.obolibrary.org/obo/MP_0002816	colitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_12215	oligohydramnios	http://purl.obolibrary.org/obo/MP_0012171	oligohydramnios	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050758	metabolic acidosis	http://purl.obolibrary.org/obo/MP_0012551	metabolic acidosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_2723	dermatitis	http://purl.obolibrary.org/obo/MP_0001194	dermatitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_2444	hyperpituitarism	http://purl.obolibrary.org/obo/MP_0003347	hyperpituitarism	0.8836	=
http://purl.obolibrary.org/obo/DOID_11211	buphthalmos	http://purl.obolibrary.org/obo/MP_0009274	buphthalmos	0.8836	=
http://purl.obolibrary.org/obo/DOID_6000	congestive heart failure	http://purl.obolibrary.org/obo/MP_0006138	congestive heart failure	0.8836	=
http://purl.obolibrary.org/obo/DOID_9620	vesicoureteral reflux	http://purl.obolibrary.org/obo/MP_0001948	vesicoureteral reflux	0.8836	=
http://purl.obolibrary.org/obo/DOID_1439	pyuria	http://purl.obolibrary.org/obo/MP_0011420	pyuria	0.8836	=
http://purl.obolibrary.org/obo/DOID_6307	ectopic thymus	http://purl.obolibrary.org/obo/MP_0003007	ectopic thymus	0.8836	=
http://purl.obolibrary.org/obo/DOID_13619	extrahepatic cholestasis	http://purl.obolibrary.org/obo/MP_0005414	extrahepatic cholestasis	0.8836	=
http://purl.obolibrary.org/obo/DOID_11664	nephrosclerosis	http://purl.obolibrary.org/obo/MP_0009860	nephrosclerosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_9370	exophthalmos	http://purl.obolibrary.org/obo/MP_0002750	exophthalmos	0.8836	=
http://purl.obolibrary.org/obo/DOID_8446	intussusception	http://purl.obolibrary.org/obo/MP_0003294	intussusception	0.8836	=
http://purl.obolibrary.org/obo/DOID_10690	mastitis	http://purl.obolibrary.org/obo/MP_0013148	mastitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_10003	sensorineural hearing loss	http://purl.obolibrary.org/obo/MP_0004740	sensorineural hearing loss	0.8836	=
http://purl.obolibrary.org/obo/DOID_3650	lactic acidosis	http://purl.obolibrary.org/obo/MP_0012552	lactic acidosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_327	syringomyelia	http://purl.obolibrary.org/obo/MP_0012545	syringomyelia	0.8836	=
http://purl.obolibrary.org/obo/DOID_2355	anemia	http://purl.obolibrary.org/obo/MP_0001577	anemia	0.8836	=
http://purl.obolibrary.org/obo/DOID_0060313	tracheomalacia	http://purl.obolibrary.org/obo/MP_0013753	tracheomalacia	0.8836	=
http://purl.obolibrary.org/obo/DOID_865	vasculitis	http://purl.obolibrary.org/obo/MP_0001864	vasculitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_8893	psoriasis	http://purl.obolibrary.org/obo/MP_0001193	psoriasis	0.8836	=
http://purl.obolibrary.org/obo/DOID_12986	leukostasis	http://purl.obolibrary.org/obo/MP_0008541	leukostasis	0.8836	=
http://purl.obolibrary.org/obo/DOID_9368	keratoconjunctivitis	http://purl.obolibrary.org/obo/MP_0006194	keratoconjunctivitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_13316	exocrine pancreatic insufficiency	http://purl.obolibrary.org/obo/MP_0003335	exocrine pancreatic insufficiency	0.8836	=
http://purl.obolibrary.org/obo/DOID_11252	microcytic anemia	http://purl.obolibrary.org/obo/MP_0002810	microcytic anemia	0.8836	=
http://purl.obolibrary.org/obo/DOID_4971	myelofibrosis	http://purl.obolibrary.org/obo/MP_0011747	myelofibrosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_1148	polydactyly	http://purl.obolibrary.org/obo/MP_0000562	polydactyly	0.8836	=
http://purl.obolibrary.org/obo/DOID_758	situs inversus	http://purl.obolibrary.org/obo/MP_0002766	situs inversus	0.8836	=
http://purl.obolibrary.org/obo/DOID_1712	aortic valve stenosis	http://purl.obolibrary.org/obo/MP_0006117	aortic valve stenosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_12336	male infertility	http://purl.obolibrary.org/obo/MP_0001925	male infertility	0.8836	=
http://purl.obolibrary.org/obo/DOID_1019	osteomyelitis	http://purl.obolibrary.org/obo/MP_0005190	osteomyelitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly	http://purl.obolibrary.org/obo/MP_0005157	holoprosencephaly	0.8836	=
http://purl.obolibrary.org/obo/DOID_83	cataract	http://purl.obolibrary.org/obo/MP_0001304	cataract	0.8836	=
http://purl.obolibrary.org/obo/DOID_8494	dystocia	http://purl.obolibrary.org/obo/MP_0004514	dystocia	0.8836	=
http://purl.obolibrary.org/obo/DOID_9637	stomatitis	http://purl.obolibrary.org/obo/MP_0003746	stomatitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_585	nephrolithiasis	http://purl.obolibrary.org/obo/MP_0002708	nephrolithiasis	0.8836	=
http://purl.obolibrary.org/obo/DOID_11836	clubfoot	http://purl.obolibrary.org/obo/MP_0000576	clubfoot	0.8836	=
http://purl.obolibrary.org/obo/DOID_11294	arteriovenous malformation	http://purl.obolibrary.org/obo/MP_0006093	arteriovenous malformation	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050651	atrioventricular septal defect	http://purl.obolibrary.org/obo/MP_0010412	atrioventricular septal defect	0.8836	=
http://purl.obolibrary.org/obo/DOID_5334	paraphimosis	http://purl.obolibrary.org/obo/MP_0010033	paraphimosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_4195	hyperglycemia	http://purl.obolibrary.org/obo/MP_0001559	hyperglycemia	0.8836	=
http://purl.obolibrary.org/obo/DOID_9317	lymphangitis	http://purl.obolibrary.org/obo/MP_0010141	lymphangitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_988	mitral valve prolapse	http://purl.obolibrary.org/obo/MP_0006120	mitral valve prolapse	0.8836	=
http://purl.obolibrary.org/obo/DOID_12639	pyloric stenosis	http://purl.obolibrary.org/obo/MP_0003307	pyloric stenosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_2089	constipation	http://purl.obolibrary.org/obo/MP_0003267	constipation	0.8836	=
http://purl.obolibrary.org/obo/DOID_4254	osteosclerosis	http://purl.obolibrary.org/obo/MP_0005422	osteosclerosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_10808	gastric ulcer	http://purl.obolibrary.org/obo/MP_0003282	gastric ulcer	0.8836	=
http://purl.obolibrary.org/obo/DOID_582	hemoglobinuria	http://purl.obolibrary.org/obo/MP_0000315	hemoglobinuria	0.8836	=
http://purl.obolibrary.org/obo/DOID_13250	diarrhea	http://purl.obolibrary.org/obo/MP_0005036	diarrhea	0.8836	=
http://purl.obolibrary.org/obo/DOID_13757	excessive tearing	http://purl.obolibrary.org/obo/MP_0001349	excessive tearing	0.8836	=
http://purl.obolibrary.org/obo/DOID_13938	amenorrhea	http://purl.obolibrary.org/obo/MP_0003376	amenorrhea	0.8836	=
http://purl.obolibrary.org/obo/DOID_1097	hydrops fetalis	http://purl.obolibrary.org/obo/MP_0002192	hydrops fetalis	0.8836	=
http://purl.obolibrary.org/obo/DOID_8398	osteoarthritis	http://purl.obolibrary.org/obo/MP_0003560	osteoarthritis	0.8836	=
http://purl.obolibrary.org/obo/DOID_2228	thrombocytosis	http://purl.obolibrary.org/obo/MP_0005505	thrombocytosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_10997	immature cataract	http://purl.obolibrary.org/obo/MP_0013731	immature cataract	0.8836	=
http://purl.obolibrary.org/obo/DOID_4692	endophthalmitis	http://purl.obolibrary.org/obo/MP_0003665	endophthalmitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_1673	pneumothorax	http://purl.obolibrary.org/obo/MP_0010822	pneumothorax	0.8836	=
http://purl.obolibrary.org/obo/DOID_3765	pseudohermaphroditism	http://purl.obolibrary.org/obo/MP_0002787	pseudohermaphroditism	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050855	renal fibrosis	http://purl.obolibrary.org/obo/MP_0003985	renal fibrosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_1570	ectropion	http://purl.obolibrary.org/obo/MP_0006164	ectropion	0.8836	=
http://purl.obolibrary.org/obo/DOID_12119	hemosiderosis	http://purl.obolibrary.org/obo/MP_0005639	hemosiderosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_203	exostosis	http://purl.obolibrary.org/obo/MP_0009877	exostosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_4977	lymphedema	http://purl.obolibrary.org/obo/MP_0003390	lymphedema	0.8836	=
http://purl.obolibrary.org/obo/DOID_11971	synostosis	http://purl.obolibrary.org/obo/MP_0000566	synostosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_12143	neurogenic bladder	http://purl.obolibrary.org/obo/MP_0005302	neurogenic bladder	0.8836	=
http://purl.obolibrary.org/obo/DOID_1526	panniculitis	http://purl.obolibrary.org/obo/MP_0011164	panniculitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050633	ocular albinism	http://purl.obolibrary.org/obo/MP_0006159	ocular albinism	0.8836	=
http://purl.obolibrary.org/obo/DOID_3627	aortic aneurysm	http://purl.obolibrary.org/obo/MP_0006278	aortic aneurysm	0.8836	=
http://purl.obolibrary.org/obo/DOID_13268	porphyria	http://purl.obolibrary.org/obo/MP_0005654	porphyria	0.8836	=
http://purl.obolibrary.org/obo/DOID_6195	conjunctivitis	http://purl.obolibrary.org/obo/MP_0001852	conjunctivitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy	http://purl.obolibrary.org/obo/MP_0005330	cardiomyopathy	0.8836	=
http://purl.obolibrary.org/obo/DOID_13141	uveitis	http://purl.obolibrary.org/obo/MP_0005515	uveitis	0.8836	=
http://purl.obolibrary.org/obo/DOID_0060249	scoliosis	http://purl.obolibrary.org/obo/MP_0000161	scoliosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_1074	kidney failure	http://purl.obolibrary.org/obo/MP_0003606	kidney failure	0.8836	=
http://purl.obolibrary.org/obo/DOID_11476	osteoporosis	http://purl.obolibrary.org/obo/MP_0000066	osteoporosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_9406	hypopituitarism	http://purl.obolibrary.org/obo/MP_0003348	hypopituitarism	0.8836	=
http://purl.obolibrary.org/obo/DOID_11155	hypohidrosis	http://purl.obolibrary.org/obo/MP_0013371	hypohidrosis	0.8836	=
http://purl.obolibrary.org/obo/DOID_0050461	aspartylglucosaminuria	http://purl.obolibrary.org/obo/MP_0011516	aspartylglucosaminuria	0.8836	=
http://purl.obolibrary.org/obo/DOID_0080108	myoglobinuria	http://purl.obolibrary.org/obo/MP_0006034	myoglobinuria	0.8836	=
http://purl.obolibrary.org/obo/DOID_519	aortitis	http://purl.obolibrary.org/obo/MP_0010139	aortitis	0.8836	=
